Fleur Agema woest: ‘Hoeveel diep schandalige feiten moeten er nog boven tafel komen voordat iemand aftreedt?’,157,16.539
Wybren van Haga over het achterliggende plan: ‘Dictators beginnen altijd met het kapotmaken van de boeren’,103,11.880
Artsen spreken openlijk over vaccinatieschade: ‘Dit is ijzingwekkend om te zien en tart alle verbeeldingskracht’,70,21.811
Complot? Lichaam van John McAfee na een jaar nog altijd niet vrijgegeven door de overheid,49,12.902
Er worden veel minder baby’s geboren dan normaal: wat is er aan de hand?,99,14.585
‘Volksgezondheid wordt ingezet als wapen om de Great Reset te bespoedigen’,95,13.291
"Kamerlid tegen minister Van der Wal: als u de doelen echt wilt halen, moet u 3 miljoen Duitsers deporteren",134,14.000
Viroloog Ab Osterhaus onder vuur na Op1-optreden: ‘Hij verkondigt weer onzin’,166,18.832
"Harde uithaal naar Jaap van Dissel: ‘Hij is niet gestoord, maar dubbel gestoord’",175,17.211
Voorstanders vaccinatiedwang roepen hardst om zelfbeschikkingsrecht in relatie tot abortus: ‘Ronduit hypocriet’,118,11.881
Het ‘nieuwe normaal’: jonge mensen sterven aan lopende band in hun slaap,143,22.993
Grootscheepse fraude? Hoe de overheid knoeit met data die gebruikt worden om emissies te berekenen,97,12.882
"Urker visserskotter ‘geramd’ door 2 politieboten: ‘We zijn als zware criminelen afgevoerd, dit is een politiestaat’",232,15.842
Simone Kerseboom: ‘Transhumanisme is minstens zo gevaarlijk als nazisme of communisme’,104,11.050
Oekraïense leger vernietigt tienduizenden tonnen graan en maïs: ‘Geloof niet alles wat in de pers staat’,78,16.403
Man die huis Wybren van Haga binnendrong alweer op vrije voeten: ‘Bespottelijk’,119,9.839
Gideon van Meijeren en Tjeerd de Groot (D66) clashen tijdens debat: ‘Wat een kinderachtige reactie’,68,10.006
Dit zijn de financiers van het onderzoek waaruit zou blijken dat ‘coronavaccins 20 miljoen levens hebben gered’,70,11.646
Europese Commissie drukt coronapas door ondanks 400.000 handtekeningen: ‘Grof schandaal’,111,14.171
Kijk: Stikstofminister Van der Wal (VVD) ‘heeft totale maling’ aan wat haar achterban wil,139,9.640
"Ook geen complot meer: ‘Kabinet kiest voor agenda 2030, die Nederland zal veranderen in wereldstad’",155,20.605
Oversterfte in Nederland gaat gewoon door: kantelpunten zijn de vaccinatiemomenten,61,12.620
D66-Kamerlid Sjoerdsma in het nauw na uitspraken over Rusland: ‘Het is een kwaadaardige leugenaar’,150,14.261
Van Haga vraagt Rutte in Kamer: ‘Bent u zelf eigenlijk bereid om te sterven voor Oekraïne?’,148,16.019
Coronakritische huisarts hangt 6 maanden cel boven hoofd: ‘Ongelofelijk’,85,15.399
Forse kritiek op CBS-onderzoek naar oversterfte: ‘Veel te kort door de bocht’,69,10.690
‘Onthutsende’ podcast: stikstofprofessor legt uit hoe we gemanipuleerd worden door RIVM en politiek,118,17.376
‘Het kabinet voert rücksichtslos de WEF-agenda uit en verklaart de oorlog aan het volk’,181,14.515
D66-Kamerlid trekt alle aandacht naar zich toe tijdens boerenprotest: ‘Sociopaten eisen dat alles om hen draait’,112,12.880
Piloten kunnen niet meer vliegen vanwege vaccinatieschade: zo erg is het gesteld,115,22.845
President Biden waarschuwt: ‘Er komt nog een pandemie’,135,16.635
‘Frans Timmermans is een gewetenloze man met doldwaze plannen voor Nederland’,128,12.066
Aangifte en officiële klacht tegen hoogleraar Wim Voermans: ‘Dit gaat werkelijk alle perken te buiten’,70,15.364
‘Schwabinet’ zet leger in tegen protesterende boeren: ‘Bang dat ze zijn hier’,162,16.135
Patholoog haalt uit naar Gates: als het echt ging om wereldgezondheid zou hij geen kinderen doden bij vaccintests,64,10.871
Documenten laten zien: banden tussen kabinet en World Economic Forum ‘zijn erg nauw’,107,13.573
‘Onteigening zoals bij boeren straks bij IEDEREEN mogelijk’,104,17.032
We hebben een nieuwe kans om de Europese coronapas te stoppen: ‘Het is tijd om op te staan!’,32,15.079
Pepijn van Houwelingen waarschuwt: hierom mag Oekraïne nooit lid worden van de Europese Unie,60,11.471
"‘De vraag is niet of de bom gaat barsten, maar wanneer’",142,15.450
Stortvloed aan boze reacties na tweet Koopmans over 6 coronagevallen: ‘Er komt een dag dat je geëxposed wordt’,128,15.804
Belgische zorgmedewerkers staan op tegen ’tirannieke regering’: ‘Het is vijf over twaalf’,114,14.642
Burgerinitiatief dwingt parlement tot debat over invloed World Economic Forum op Nederlandse politiek,140,18.520
EU-baas Ursula von der Leyen ‘is direct verantwoordelijk’ voor torenhoge energie- en voedselprijzen,124,13.039
Rutte in 2016: Oekraïne-verdrag zorgt voor ‘goede relatie met Rusland’ en ‘stabiliteit’,94,7.915
Straf voor Ongehoord Nederland ‘luidt het definitieve eind in van de publieke omroep in deze vorm’,85,13.593
‘De oude wereldorde is voorbij’: dit zijn de belangrijkste punten uit de speech van Poetin,148,20.044
"Getuige bloedbad van Boetsja treedt naar buiten: ‘Dit is veel erger dan fascisme, dit is satanisme’",91,18.043
"Verpleegkundige spreekt zich uit: ‘Het was een slachting, het was ongelooflijk’",63,20.139
Kijk: Deze analyse over de oorlog in Oekraïne ‘hoor of zie je op de Nederlandse tv nergens’,80,16.678
Kinderarts doet boekje open: ‘Coronaprik is dodelijker dan abortuspil’,52,14.315
Gepensioneerde neurochirurg over coronavaccin: ‘Dit is een geplande menselijke ramp van Bijbelse proporties’,49,16.586
‘We zitten op een kantelpunt in de geschiedenis’,96,17.777
"Volgens minister Hoekstra bepaalt Bilderberg niet wie de volgende Amerikaanse president wordt, klopt dat?",109,12.435
Nederland keert zich tegen uitspraak Rutte over ‘onze oorlog’: ‘Overtreding Grondwet en dus strafbaar’,256,30.829
Wybren van Haga aangevallen door Marc Van Ranst en Volkskrant-journalist na tweet over coronavaccin voor baby’s,146,17.979
"Oekraïense leger lanceert ongekende bommenregen, westerse politici en media zwijgen als het graf",86,14.951
Myocarditis na coronavaccinatie? Meld je aan om de schade te verhalen,54,8.984
Europarlementariër waarschuwt voor Europese digitale identiteit: ‘We mogen dit niet laten gebeuren’,163,11.667
"‘WEF-puppet’ Rutte over Oekraïne: ‘Die oorlog daar, is de onze’",308,13.049
Patholoog: dit is waarom mensen dood neervielen in vaccinatiecentra,62,20.406
Kuipers: mensen zijn kwetsbaar vanwege een onderliggende ziekte en die neem je met het vaccin niet weg,146,13.820
Kijk: D66-Kamerlid beweert dat hydroxychloroquine en ivermectine mensen ‘zieker hebben gemaakt’,161,13.631
Mijlpaalvonnis in Frankrijk: ‘Er tekent zich een kentering af in de rechtspraak op wereldwijde schaal’,89,22.387
Kuipers wil niet opschalen omdat ic-verpleegkundigen ‘zich dan in rustige tijden gaan vervelen’,158,11.805
"‘Onverklaarbare’ overlijdenspiek Portugal, oversterfte rijst pan uit in Zuid-Korea en Hongkong",75,13.555
"Knetterend coronadebat: ‘We gaan weer een lockdown tegemoet, het is onvermijdelijk’",270,19.215
Kijk: President Zelenski op heterdaad betrapt bij vernietigen bewijs biolabs?,57,14.963
"Huisarts weigert te zwijgen over gevaren coronavaccins, dit ziet ze in haar praktijk",81,18.838
Journalist doet oproep aan Nederlandse volk: ‘Stop jullie criminele regering en parlement’,128,20.380
EasyJet-toestel moet noodlanding maken nadat piloot onwel wordt,74,11.629
Er zijn amper nog proefpersonen te vinden voor nieuwe vaccins: hoe zou dat toch komen?,90,8.864
China zegt dat enorme telescoop mogelijk signalen van buitenaardse beschavingen heeft opgepikt,133,10.444
"Duitse overheid maakt jacht op journalist die verslag doet van oorlog in Oekraïne, dreigt met celstraf",90,14.731
Woede om dreigende boete voor Ongehoord Nederland: ‘We leven in een heel eng land’,134,14.217
Wil je in China demonstreren? Dan gaat je QR-code op rood,76,8.138
‘Bilderbergconferentie laat het faillissement zien van de legitimiteit van onze politieke orde’,61,8.533
Verpleegkundige houdt emotioneel betoog: ‘Dit stopt pas als mensen opstaan en zeggen: genoeg is genoeg!’,48,13.765
Gideon van Meijeren eist transparantie over de Bilderbergconferentie: ‘Wat zijn de gevolgen hiervan voor Nederland?’,60,8.956
Reiner Füllmich bereidt samen met ‘heel veel’ andere advocaten zaak voor tegen ‘coronacriminelen’,99,16.346
"Volkskrant-journalist: niemand in ons land werd ‘opgesloten’, zelfs niet tijdens avondklok",177,14.674
Oekraïense leger bestookt kraamziekenhuis met ‘onze’ wapens terwijl vrouwen bevallen,66,10.982
Waarom we niets meer horen van de patholoog die onderzoek deed naar vaccinatiedoden,94,19.414
Grootste aangifte tegen 1 persoon in Nederlandse geschiedenis ligt al 5 maanden op de plank: ‘De maat is vol’,95,19.488
"Rutte verder onder vuur: ‘Wanneer je als Tweede Kamer dit laat gebeuren, bewijs je dat de democratie dood is!’",143,15.671
Jan Paternotte wil dat politie harder optreedt bij protesten tegen kabinetsbeleid: ‘Zo ziet despotisme eruit’,177,10.832
Voormalig VVD-Kamerlid over ‘stikstofcrisis’: ‘Grootste kul en onzin die we de afgelopen jaren hebben gehoord’,110,11.930
Pentagon geeft ‘onder druk’ toe dat het tientallen biolabs in Oekraïne heeft ondersteund: ‘Alwéér krijgen we gelijk’,63,13.279
Kritiek op Kuipers omdat hij weigert coronapas te schrappen: ‘Je maakt jezelf belachelijk’,192,15.483
Kijk: Hoe Brussel ook onze democratie probeert te ruïneren – ‘Glashelder betoog’,83,12.330
‘Vernietigend bewijs’ voor link tussen coronavaccins en hersenziekten: ‘Dit is de smoking gun’,70,16.638
"VVD-logica: we hebben te veel huizen gebouwd, dus boeren moeten stoppen om huizen te kunnen blijven bouwen",195,19.331
"‘Het probleem is zeker niet stikstof, het grootste probleem van Nederland op dit moment is de VVD’",104,11.251
In het web van het WEF: Apeldoorn eerste Smart City op basis van geheime overeenkomst,146,15.429
Stuitend: dit is de onderbouwing van de regering waarom het onvermijdelijk is om 25 miljard uit te geven aan stikstofplan,199,16.457
‘Onze’ politie zit aan tafel met World Economic Forum: ‘The Brave New World wordt uitgerold’,216,18.603
3 miljoen mensen raken plotsklaps arbeidsongeschikt na uitrol vaccins: ‘Het is een ramp’,83,19.072
Journalist gooit knuppel in het hoenderhok: ‘Onze overheid probeert ons te vermoorden’,76,20.451
Van Meijeren pakt stikstofminister Van der Wal aan: ‘Vieze manier om politieke verantwoordelijkheid te ontlopen’,115,14.869
Kinderarts onthult: ‘In de patenten noemen ze de injectie een biowapen’,105,16.910
"‘Niet oorlog in Oekraïne, maar deze 2 graaiende vermogensbeheerders veroorzaken torenhoge inflatie’",94,25.764
"Arts trekt van leer tegen ‘arrogante, zelfingenomen’ kabinet: ‘Hier is gewoon sprake van provocatie, uitlokking’",168,18.629
Huisartsen laten geen booster meer zetten: ‘Het tij is aan het keren’,124,22.144
Veel bijval voor boeren die protesteren bij huis stikstofminister: ‘Ze hebben hun doodvonnis te horen gekregen’,208,11.579
Kabinet vraagt uitstel aan voor beantwoording vragen over World Economic Forum: ‘Je verwacht het niet!’,107,16.149
"‘VVD staat op het punt van imploderen, Rutte heeft zijn hand overspeeld’",215,25.432
‘Doden liegen niet’: Zorgmedewerkers over de hele wereld maken vreemde dingen mee,53,18.567
Eva Vlaardingerbroek over ‘Sudden Adult Death Syndrome’: ‘Ze denken dat wij achterlijk zijn’,64,15.966
22 juni: ‘Grootste demonstratie ooit in Nederland’ tegen ‘moordplannen’ van Den Haag,180,19.546
Wybren van Haga haalt keihard uit naar defensieminister Ollongren: ‘Sodemieter op’,105,13.479
Afgezette Oekraïense ombudsman geeft toe: ik loog over massaverkrachting door Russen om meer wapens te krijgen,31,8.785
Simone Kerseboom: ‘Dit staat ons te wachten als we het World Economic Forum blijven wegzetten als praatclub’,152,15.858
"Kamer weigert rondetafelgesprek met Capel, Vanden Bossche en Schetters: ‘Kritische wetenschappers wordt mond gesnoerd!’",120,14.191
Japanse hartchirurg: stop met boosterprikken vanwege ernstige risico’s,37,11.617
Bill Gates en World Economic Forum smeedden in 2017 plan om te profiteren van de ‘volgende pandemie’,63,9.449
Patholoog legt in 2 minuten uit waarom er opeens zoveel mensen sterven aan ‘mysterieus syndroom’,99,71.705
Britse journalist komt terug uit westen van Oekraïne en doet heftige onthullingen: ‘Het stikt er van de nazi’s’,41,16.122
"Verslaggevers RTL Nieuws en NOS verspreiden volgens factchecker nepnieuws over Oekraïne: ‘Nee, dit is geen wasmachine’",25,11.395
Gideon van Meijeren vastbesloten om macht van elite te doorbreken: ‘Ik denk dat dit uiteindelijk de weg is’,145,21.155
"Gezonde jonge mensen sterven ‘plotseling en onverwachts’ aan mysterieus ‘syndroom’, artsen zoeken antwoorden",104,14.489
"‘Het EU-parlement is volledig afgestemd op de zieke, globalistische Brave New World-agenda!’",45,10.454
Sterftecijfer vliegt omhoog in Europese landen met hoge vaccinatiegraad: ‘Extreem ongewoon’,81,15.970
"Premier Trudeau financiert World Economic Forum met geld van belastingbetaler, hoe is dat in Nederland?",97,10.648
"Verontrustende trend: in Australië, waar bijna iedereen gevaccineerd is, piekt de sterfte",67,12.468
"Mensen zakken zomaar in elkaar, onverklaarbare donker wordende overledenen: wat is er toch aan de hand?",126,22.290
Ongehoord Nederland krijgt veel steun na ‘selectieve veroordeling’ door NPO-ombudsman: ‘Een verademing’,140,17.651
Kamer blokkeert debat over geheimzinnige Bilderbergconferentie: ‘Dit is veelzeggend’,150,18.048
"Fleur Agema haalt fel uit naar zorgminister Kuipers: ‘Hij doet niks, nada, noppes’",166,13.316
Nederlandse journalist op Oekraïense ‘dodenlijst’ gezet na onthullingen: ‘Ik blijf voorlopig in Rusland’,47,14.651
"72 procent Amerikanen zegt ‘nee’ tegen coronaprik, Bill Gates ‘is een gebroken man’",153,20.109
"Arts waarschuwt voor prik: ‘Je speelt Russische roulette, het is verschrikkelijk’",40,11.822
‘Oekraïne moet stormram zijn voor volgende stap in Great Reset’,53,11.247
39-jarige Britse stervoetballer sterft op mysterieuze wijze,50,15.594
Chaos op Schiphol en andere luchthavens rechtstreeks afkomstig uit boek van Schwab over Great Reset,108,38.658
‘Wij verwachten dat de oversterfte dit jaar met 5000 procent gaat stijgen’,105,22.276
"VN-gezant publiceert rapport over excessief politiegeweld in Nederland, regering geeft niet eens reactie",99,11.603
Advocaat: ‘Geen enkele politicus is gevaccineerd met the real thing’,105,33.887
Karel van Wolferen legt uit hoe jij effectief verzet kunt plegen: ‘Dit is van ongelofelijk groot belang’,111,26.345
Gideon van Meijeren spreekt bij grote demonstratie in Leeuwarden tegen wereldorde: ‘Ze overspelen hun hand’,97,19.345
Top 10 engste en meest dystopische dingen gepusht door het World Economic Forum,115,19.571
Nieuwe cijfers over sterfte na uitrol vaccins en boosters: ‘Tot nu toe heeft nog niemand dit gezien’,47,17.093
"Journalist vraagt Rutte waarom hij bij de Bilderbergconferentie is, dit is zijn reactie",121,30.778
Raadslid waarschuwt voor injecties: ‘Welke Russische roulette spelen we met de gezondheid van onze jeugd?’,88,12.900
Hugo ‘liever dwingen dan pappen en nathouden’ de Jonge oogst felle kritiek: ‘Het is zo’n naar mens’,125,13.391
Dit is de echte reden waarom schepen Oekraïense havens niet kunnen verlaten,66,16.239
Kijk: Ontketende Bolsonaro doorprikt het narratief en gooit waarheidsbommen op Brazilië,95,15.436
Professor: ‘Alle dictators passen altijd deze 4 trucs toe’,73,14.063
Op deze basis stierven zoveel militairen dat het leger is gestopt met melden overlijdens,73,13.086
RVD houdt aanwezigheid van Willem-Alexander op Bilderbergconferentie buiten schijnwerpers: ‘Schimmige zaken’,172,17.326
Kuipers verwacht 10 miljoen ‘coronabesmettingen’ dit najaar: ‘Geesten worden rijp gemaakt voor nieuwe lockdowns’,280,19.050
Ook Canada verzet zich uit alle macht tegen de WHO: ‘Dit is een enorme overwinning voor Canadezen!’,55,15.973
Britse bisschop spreekt zich uit: ‘Rusland is laatste obstakel voor nieuwe wereldorde’,112,16.750
‘Wetenschappers’ die in de bres springen voor Jaap van Dissel ‘buitengewoon innig verstrengeld met Big Pharma’,54,9.306
Zorgmedewerker Greta trekt aan de bel: ‘Niet eerder zo gigantisch veel hersenbloedingen gezien’,48,15.236
"Geheimzinnige Bilderbergconferentie in alle stilte van start, dit is de Nederlandse equipe",120,19.940
Kabinet speldt Kamerleden zoveelste leugen op de mouw: ‘En zo wordt een misdaad opeens een deugd’,79,14.378
13-jarige Faina uit Oekraïne: ‘Jullie media spreken niet de waarheid’,43,21.769
Arts: ‘Inmiddels voltrekt zich in de wereld een nooit eerder vertoonde ramp’,102,19.280
Dit is het moment waarop Afrika de hervorming van gezondheidsregels blokkeert op de WHO-bijeenkomst,50,11.572
"Kritiek op open brief van honderden wetenschappers: ‘Van Dissel is toch corrupt, vanwaar de ophef over een feit?’",139,13.006
"KLM mag van rechter nieuwe vliegers niet naar vaccinatiestatus vragen: ‘Dit is een grote overwinning, mensen’",65,9.390
Econoom Kees de Kort geeft messcherpe analyse van oorlog in Oekraïne: ‘Hier is alles fout aan. Alles!’,100,16.749
Australische basisschool: over 10 jaar hebben leerlingen een microchip in hun brein,100,11.484
"Jurist en ChristenUnie-Kamerlid botsen op Twitter: ‘Geen advies over coronafantasieën, maar strafrechtelijk onderzoek’",103,12.641
Schrikbarend hoge babysterfte in meerdere landen: ‘Dit zou het nieuws moeten halen’,70,16.295
OM heeft nog altijd geen besluit genomen over massa-aangifte tegen Hugo de Jonge: ‘Is het tijd voor actie?’,100,12.996
"Totale chaos in Australië: ziekenhuizen stromen vol, geen bedden beschikbaar, ambulances in de wachtrij",101,24.882
Duizenden meldingen van overlijdens en ernstige bijwerkingen na coronavaccinatie plotseling verdwenen,56,17.885
Honderden militairen slepen overheid voor de rechter om vaccin dat ‘nooit toegediend had mogen worden’,82,17.243
"Oekraïense mensenrechtencommissaris kan niet bewijzen dat Russische soldaten burgers verkrachten, en wordt ontslagen",49,10.571
Oud-presidentskandidaat: ‘We moeten de Great Reset van het WEF met z’n allen veroordelen’,84,14.653
Aantal gevallen van vaccinatieschade schiet als raket omhoog: ‘Zeer alarmerende cijfers’,52,17.860
Viroloog Marc Van Ranst stevig aangepakt: ‘Ik denk dat het stilaan tijd is om u te excuseren’,62,23.597
Schimmige praktijken in Oekraïne: ‘Rode Kruis houdt lijst bij van kinderen met gezonde organen’,92,14.334
"Kinderarts waarschuwt: als ze de meeste kinderen prikken, betekent dat mogelijk het einde van de mensheid",68,16.644
"Epidemioloog onthult: Deep State runt de boel, de president is slechts op bezoek",68,12.084
"WHO lijdt pijnlijke nederlaag, landen verzetten zich massaal tegen globalistische plannen: ‘Geweldig nieuws!’",141,46.229
Kuipers ontkent glashard dat coronadashboard oversterfte heeft weggemoffeld: ‘Was geen opzet’,121,16.302
"NineForNews blijft overeind, maar alleen met jouw hulp!",25,18.423
"Marion Koopmans wordt onder ede gehoord over PCR-test: ‘Aantoonbaar liegen, betekent strafrechtelijke vervolging!’",151,43.015
‘Worden al deze luchthavens geleid door incapabele idioten of is dit een draaiboek van de Great Reset?’,135,14.957
IJslandse journalist bezocht Oekraïense legerbases en dit trof hij aan: ‘Hypocrisie van Westen is stuitend’,40,13.305
Kijk: Amerikaan uit Izjoem doorprikt leugens over oorlog in Oekraïne,42,12.143
Filmpje: Vrouw uit Marioepol maakt in 3 minuten korte metten met alle westerse anti-Russische propaganda,46,21.341
"Vaccinatiecampagne Nieuw-Zeeland loopt uit op drama, artsen luiden noodklok in open brief",127,31.083
"Journalist oogst veel lof met tirade tegen WHO en WEF: ‘Goed gezegd, jongedame’",50,15.262
Nokia-directeur in Davos: tegen 2030 worden smartphones ‘rechtstreeks ingebouwd in ons lichaam’,161,16.754
WHO-klokkenluider doet boekje open over Bill Gates: ‘Zijn ouders waren eugenetici’,53,14.505
"Ziekenhuiscijfers over vaccinatiestatus worden nog steeds achtergehouden: ‘Dit is echt krankzinnig, kijk en huiver’",115,15.529
Kijk: Deelnemers World Economic Forum ‘maken zichzelf honds belachelijk’,151,22.969
Bizarre wending in verhaal over Amerikaanse biolabs in Oekraïne,109,43.670
Simone Kerseboom: de WHO moet worden opgeheven in plaats van nog meer macht krijgen,92,13.355
"‘Als ik premier ben, verbied ik ministers deel te nemen aan het World Economic Forum’",94,16.261
Minister Kaag op het WEF: deze verschrikkelijke crisis biedt ‘grote kans’ om ‘al onze plannen te versnellen’,173,20.377
"Senator: ‘Elites willen een wereldregering, het is geen complottheorie’",75,14.502
Kijk: Klaus Schwab en Pfizer-baas halen op het WEF uit naar ‘complotdenkers’ en ‘antivaxxers’,103,14.834
Uitvaartverzorgers kampen met nieuw fenomeen: ‘Ik word aan de lopende band geconfronteerd met bizarre zaken’,164,53.798
‘Doodenge’ Yuval Noah Harari: ‘Wij behoren waarschijnlijk tot één van de laatste generaties mensen’,140,16.693
"Advocaat Reiner Füllmich over apenpokken: ‘Dit is niets anders dan Corona 2.0, ze hebben hun hand overspeeld’",89,19.334
Zijn ‘apenpokken’ een gevolg van coronavaccinatie? Deze internist denkt van wel,61,13.398
Brute politie-inval bij coronakritische arts: handboeien en deur ingeramd,78,16.189
Nederlandse journalist doet verbazingwekkende vondst in voormalig hoofdkwartier Azov-bataljon,116,31.791
‘Vele Nederlanders vrezen voor stille machtsgreep van een ondemocratisch gekozen gezondheidsdictator’,137,14.203
Minister Dijkgraaf krijgt bakken kritiek nadat hij Ongehoord Nederland beschuldigt van ‘desinformatie’,156,14.775
Het World Economic Forum wil dat je brood met geplette insecten gaat eten,116,11.353
"Vaccinatie tegen pokken: hartklachten bij meer dan 10% van de gevaccineerden, zegt onderzoek uit 2018",65,10.711
Davos-elites waarschuwen dat landen zich niet moeten verzetten tegen ‘pijnlijke mondiale transitie’,156,20.109
De Jonge gaat eerste 20 panden opeisen voor asielopvang: ‘De dictatuur doet zijn intrede in Nederland’,162,18.331
Neuroloog pakt ChristenUnie-leider Segers aan: ‘Wie schopt jullie met een flinke trap uit het allerheiligste?’,109,18.285
Moderna-baas op het WEF: ‘Ik moet 30 miljoen coronavaccins in de prullenbak gooien omdat niemand ze wil hebben’,123,12.613
Gouverneur Ron DeSantis: Florida steunt het WHO-pandemieverdrag ‘onder geen beding’,73,10.391
Minister Ollongren pleit bij het WEF hartstochtelijk voor Europees leger: ‘Wat eigenaardig!’,141,11.884
"Kijk: Van Meijeren noemt Jaap van Dissel een ‘corrupte leugenaar’, en krijgt zowat de hele Kamer over zich heen",129,11.864
Partij Van Haga vraagt aandacht voor steeds groter wordende olifant in de kamer: ‘Dit is een kwalijke zaak’,107,14.616
Het WEF wil uw CO2-voetdruk in de toekomst bijhouden: ‘Dit was toch ook een wappietheorie?’,97,12.712
Ondertussen op het WEF: ‘Corona is één van de meest winstgevende producten ooit’,96,11.898
Nieuwe wetten in coronadictatuur Australië: tot $70.000 boete en 2 jaar celstraf voor overtreders,98,12.345
Zorgmedewerker Liesbeth ziet met lede ogen aan hoe ouderen kapot worden gespoten: ‘Ik heb zoveel gehuild’,95,15.225
"Op het WEF wordt gepleit voor ‘herijking’ van mensenrechten, en de Belgische vicepremier knikt instemmend",130,11.788
Journalist: ‘Het World Economic Forum van Schwab heeft een eigen paramilitaire politiemacht’,67,9.962
Daar gaan we weer: ‘Apenpokkenvirus gemanipuleerd in biolab Wuhan’,112,13.807
Kijk: Journalist in Davos aangehouden door de WEF-politie van Klaus Schwab,103,17.296
NASA zegt dat er iets vreemds aan de hand is met ons heelal,111,19.972
Uitvinder mRNA-technologie over apenpokken: ‘Media en overheid wakkeren angst onnodig aan’,64,11.447
‘Schaamteloze’ Klaus Schwab op World Economic Forum: ‘Wij maken de toekomst’,173,17.487
Kabinet negeert Kamervragen FVD over het toesturen van documenten over World Economic Forum,81,11.675
Aartsbisschop waarschuwt landen voor pandemieverdrag: ‘Overdragen van soevereiniteit is hoogverraad’,113,15.110
Bolsonaro weigert WHO-pandemieverdrag te tekenen: ‘Brazilië is autonoom’,141,20.436
Prof. Capel over apenpokkenvirus: apenstreken of een broodje aap?,73,12.526
"Er is nog veel onduidelijk, maar RIVM en Kuipers weten zeker dat apenpokken gevaar zijn voor volksgezondheid: ‘Bizar!’",171,15.570
"RIVM past website over apenpokken stilletjes aan, verwijdert passage over antiviraal middel",110,25.200
"Hardloper zakt in elkaar na halve marathon en sterft, 15 anderen belanden in ziekenhuis",60,16.611
Pfizer-baas Albert Bourla legt nieuwe technologie uit aan publiek in Davos: een pil met een chip,132,13.342
‘Risico voor complicaties apenpokkenvaccin bijna even groot als risico om ziekte te krijgen’,140,12.570
Kuipers zet apenpokken in alle haast op A-lijst: ‘Perfect excuus om soevereiniteit af te staan aan WHO’,134,16.920
Massale inzet politie en leger bij World Economic Forum: ‘Alles aan het WEF is nep’,136,22.298
Gates Foundation en WHO namen deel aan simulatie die apenpokkenuitbraak bijna tot op de dag nauwkeurig voorspelde,95,14.235
Hoe ‘geluksvogel’ Bill Gates profiteert van alle recente crises,67,7.833
Regelt het World Economic Forum alleen hotels en zaaltjes? Dit zeggen de Wob-documenten,59,10.977
Daar gaan we weer: WHO waarschuwt dat festivals en bijeenkomsten verspreiding apenpokken kunnen versnellen,259,16.444
Bij talkshow Beau wordt openlijk gefantaseerd over geweld tegen FVD-Kamerleden: ‘Levensgevaarlijk’,169,13.128
Journalist boos over verslaggeving Azovstal in Marioepol: ‘Een volstrekte leugen en desinformatie’,79,14.055
Kijk: Bill Gates waarschuwt voor dreiging van pokkenpandemie,127,14.157
In 2021 is de uitbraak van een apenpokkenpandemie gesimuleerd: ‘De oplichting gaat weer beginnen’,107,15.932
Alarmerende geluiden uit de zorg: ‘Dit hebben wij nog nooit gezien’,63,17.978
Rutte betrapt op leugen over World Economic Forum: ‘Dat is dus gewoon niet waar’,98,18.319
"Fleur Agema haalt uit naar Rutte, De Jonge & Van Dissel: ‘Forse obstructie parlement en dus van het volk’",96,10.688
‘Smoking gun’: gegevens onthullen dat sterftepieken samenvallen met vaccinatierondes,70,11.382
Wanhopige Nieuw-Zeelanders ontvluchten massaal hun land vanwege dit overlegclubje,86,15.361
"Het uiterst zeldzame apenpokkenvirus duikt op, maar het vaccin ligt al klaar: ‘Ik heb ineens een déjà vu’",208,21.128
Kijk: ‘Eindelijk geeft de massamoordende oorlogscrimineel George W. Bush zijn oorlogsmisdaden toe’,56,10.637
Rutte en Kaag nemen deel aan WEF: ‘Je hoeft geen complotdenker te zijn om daar vragen bij te hebben’,106,10.308
Aantal verkeersongelukken na medisch noodgeval neemt toe: is vaccinatie de oorzaak?,75,12.578
"Oversterftecijfers Canada stijgen naar recordhoogte, moet het ergste nog komen?",59,12.832
"Ex-Pfizer-VP over wereldleiders die in de zak van het WEF zitten: ‘Als ze terugkrabbelen, eindigen ze als Mussolini’",78,15.365
"Internationale coalitie slaat alarm over vaccinatieschade bij piloten, ook KLM & TUI getroffen",55,22.263
"WHO wil nog meer wereldwijde gezondheidscontrole, wat betekent dat voor Nederland?",111,10.389
"‘Laat je niet afleiden door sms’jes van Rutte, dít is het nieuws’",137,19.438
Hartverscheurende getuigenissen over vaccinatieschade uit de zorg: ‘U vroeg een bommetje? U krijgt er eentje!’,72,14.784
17.000 artsen eisen: stel verantwoordelijken coronaramp aansprakelijk voor schade,90,14.823
Eerste Kamer verwerpt verlenging coronawet: dit zijn de addertjes onder het gras,106,16.422
EU Digital ID wordt aan je internetgedrag gekoppeld,166,35.769
Historische hoorzitting: ‘Geheim genootschap in Pentagon verbergt UFO-geheimen’,73,11.629
Wie bestuurt ons eigenlijk? ‘Er lijkt zich een stille staatsgreep te voltrekken’,71,12.083
Kabinet wekt woede met warmtepompplicht: ‘En weer een ‘complottheorie’ die werkelijkheid wordt’,132,12.081
"Professor: ‘Iedereen die een mRNA-prik krijgt, sterft binnen 3 tot 5 jaar’",228,22.480
Kijk: Marc Van Ranst noemt Great Reset in Tweede Kamer ‘fake news’,196,11.779
